testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se16-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r1,0.0071151358344113845,0.009708737864077669,0.08608414239482201,0.32427184466019415,0.44207119741100326,0.4446601941747573,0.44660194174757284,0.44789644012944985
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se16-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r2,0.006472491909385114,0.013592233009708738,0.08284789644012945,0.3307443365695793,0.4336569579288026,0.4330097087378641,0.4381877022653722,0.4401294498381877
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se16-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r3,0.007119741100323625,0.01164294954721863,0.08284789644012945,0.34563106796116505,0.43171521035598703,0.4323624595469256,0.4401294498381877,0.4368932038834951
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se32-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r1,0.007119741100323625,0.01488673139158576,0.15145631067961166,0.42200647249190937,0.49967637540453075,0.5029126213592233,0.5106796116504855,0.510032362459547
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se32-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r2,0.007119741100323625,0.011003236245954692,0.14951456310679612,0.42071197411003236,0.4919093851132686,0.49967637540453075,0.49449838187702266,0.4925566343042071
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se32-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r3,0.006472491909385114,0.01488673139158576,0.14498381877022654,0.42330097087378643,0.4912621359223301,0.4912621359223301,0.49579288025889967,0.49449838187702266
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se64-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r1,0.006472491909385114,0.016828478964401296,0.23754045307443367,0.4517799352750809,0.49773462783171524,0.5035598705501618,0.5087378640776699,0.49838187702265374
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se64-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r2,0.007119741100323625,0.012297734627831715,0.18122977346278318,0.4394822006472492,0.5042071197411003,0.5029126213592233,0.5061488673139158,0.511326860841424
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se64-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r3,0.006472491909385114,0.018122977346278317,0.2335058214747736,0.4679611650485437,0.49838187702265374,0.5042071197411003,0.5119741100323625,0.5055016181229773
testfm69-vgg-unified_trans-lr5e-5-bs-144-balbal-mix0.5-ls1-ld0.5-lst1-ldaTrue-e1024-se128-h4-di3-ds3-asl30-vsl30-normTrue-feat2-a0.5-noiseTrue-r1,0.006472491909385114,0.026537216828478965,0.3042071197411003,0.48349514563106794,0.5158576051779935,0.5190938511326861,0.5190938511326861,0.5067961165048543
